Weather_Condition,Air_Traffic_Congestion,Technical_Issues,Airport_Operations,Security_Conditions,Late_Arrivals,Delay
51,44,80,53,97,91,13.75986531
73,38,61,94,75,9,1.831459087
93,17,37,78,15,77,9.544801765
74,90,71,38,80,54,0.841142703
14,83,33,55,0,51,0.699021722
43,96,39,17,22,10,0.64463502
22,16,35,92,18,23,0.645198496
47,23,54,31,20,21,0.108240659
22,56,83,52,31,19,1.468241178
70,82,78,51,59,75,1.046302052
13,15,0,61,31,100,3.382455399
72,64,15,42,3,21,3.533844351
53,22,13,79,71,59,0.812838008
91,2,20,54,67,100,11.42334871
69,59,88,81,78,46,1.111526741
42,36,67,58,33,51,4.780952982
44,66,78,22,29,5,2.883461678
21,42,90,11,94,44,1.562229532
60,21,1,82,20,8,10.80283202
17,52,53,76,60,95,1.449530236
43,96,92,60,93,68,3.025398993
85,79,43,51,9,83,3.131863568
72,44,43,57,66,89,0.8109182
17,39,85,54,87,85,4.867128858
56,77,99,74,9,29,2.800647416
84,47,47,90,8,82,0.805158186
14,89,18,3,2,91,2.270269806
72,77,82,19,50,84,1.578075838
57,85,58,87,30,78,1.679564395
1,42,37,85,27,54,1.675367985
13,30,85,99,37,45,0.57630378
20,14,8,52,97,90,2.919614014
42,22,76,63,39,87,1.077693816
44,85,94,43,12,62,3.298842565
33,8,40,2,48,78,2.005309687
70,87,57,74,65,21,10.85671838
78,55,2,98,80,19,7.936897875
11,94,0,32,56,42,0.677665737
6,0,21,16,24,27,1.649501818
68,37,55,86,56,8,0.840299106
86,43,32,16,86,59,4.275949996
27,57,80,55,73,49,8.000904174
97,56,15,76,37,38,2.91320504
24,76,40,31,74,15,4.954246468
65,41,28,73,7,73,8.651299566
50,10,52,1,6,74,5.120990121
72,4,45,42,95,34,13.33373901
33,63,91,4,42,15,1.088169201
45,5,63,25,86,66,2.860907834
46,94,53,50,24,11,19.00715909
31,80,40,70,57,6,8.33034118
11,31,52,97,13,58,2.924136037
18,89,44,6,95,6,13.90748835
46,30,85,75,47,92,5.142272657
37,26,67,51,78,11,2.480492389
9,25,57,44,48,85,0.445736424
9,82,6,91,30,71,1.981009311
98,51,84,100,33,18,10.52125253
40,72,26,68,46,63,8.507046339
54,63,89,18,81,9,2.218467018
100,55,28,42,33,13,1.155114185
95,46,31,75,11,95,0.851889782
70,7,64,30,27,90,3.527012633
73,4,90,23,81,28,9.517033052
42,50,14,86,34,77,7.111641042
37,20,26,50,81,91,16.31334846
26,22,32,62,90,26,0.788276262
31,63,92,23,23,76,2.784934974
70,55,19,34,88,9,3.683000422
47,82,51,51,87,4,8.861856649
25,62,21,37,89,23,2.516352215
85,49,40,76,95,44,2.402715075
57,9,52,94,38,94,0.580868624
75,98,45,31,91,41,0.958988085
23,22,6,2,17,98,0.467408838
53,90,39,36,19,92,2.605880771
45,99,39,81,45,83,1.602421529
57,93,56,92,97,31,8.711664002
92,99,8,13,16,28,1.898694269
31,91,49,24,16,56,6.645990707
15,59,62,95,59,4,5.082849999
89,4,36,91,69,88,0.849243348
69,6,77,19,88,75,1.577288981
64,52,68,16,36,12,3.676706736
12,16,3,43,42,55,3.638499491
5,11,41,38,68,46,10.82410377
11,6,91,69,11,69,0.531058477
8,44,33,11,59,13,0.951632852
83,82,24,1,20,15,0.966397407
58,35,15,25,85,57,1.417982621
90,17,2,83,22,28,8.306981393
66,62,92,38,93,96,24
23,22,70,39,6,26,18.31238462
14,11,10,41,78,73,3.496977481
97,45,84,28,64,89,0.704342295
62,79,42,30,78,66,1.101763733
49,51,54,41,58,42,2.576597907
95,65,11,25,62,85,6.151799924
20,57,75,58,6,28,3.443700941
0,39,43,21,93,49,5.113776425
96,22,26,20,14,37,3.711351391
10,33,25,52,57,73,0.995348328
66,47,1,54,67,20,1.608061617
21,64,89,28,94,25,2.033240325
73,49,27,99,41,74,7.485245596
87,60,29,83,3,89,1.551128429
6,72,78,91,72,84,12.07053716
48,75,31,80,36,14,0.573867882
99,30,33,15,17,70,9.341846219
0,9,20,80,70,85,11.71157831
64,93,64,66,61,61,1.561653373
62,92,20,23,82,29,3.223709786
63,49,88,6,14,4,1.379452123
25,8,15,79,70,57,1.653805912
16,13,43,85,81,75,4.70577616
10,100,33,52,38,19,6.332886978
66,84,25,0,59,39,0.439112185
9,59,25,69,15,47,5.874534299
65,36,89,49,99,85,3.319305644
31,7,21,10,6,5,1.371661747
15,46,87,53,28,79,4.466106652
25,74,71,79,96,77,3.637354113
73,71,70,82,20,67,0.999689078
55,32,52,58,44,63,1.666774177
99,37,24,2,31,88,2.345478026
93,55,38,50,5,57,4.290869461
8,72,18,90,62,10,2.081957578
4,3,57,81,95,20,3.918868122
6,37,75,11,23,92,1.597996898
99,78,57,87,46,64,6.20923667
64,84,79,36,13,64,1.333941469
90,57,38,69,39,10,6.575127095
11,10,34,65,24,56,1.101800675
79,18,15,79,56,91,1.274029887
47,39,1,78,15,85,24
71,73,46,45,81,3,7.00245528
24,63,8,70,68,59,1.742706275
12,65,88,52,90,72,1.124757033
40,5,60,85,65,71,1.800153912
9,24,95,84,72,58,2.280571355
39,71,68,48,19,98,0.71527872
32,57,27,9,4,43,0.80863274
34,76,24,74,99,9,8.504261712
36,91,48,92,38,91,2.404315101
91,38,43,29,48,85,8.035358173
15,60,87,15,20,13,2.942552927
71,74,97,54,0,84,3.933318677
32,86,61,18,66,26,24
52,7,39,30,84,88,0.40883502
34,49,15,14,86,77,2.97597787
54,68,30,32,74,83,1.721857714
75,39,6,39,26,98,3.089770953
78,31,19,0,54,15,2.707037464
16,55,67,46,98,5,1.114615664
26,81,51,52,2,6,3.442264743
20,72,52,46,81,4,3.291564865
20,68,88,84,97,33,17.53960556
16,16,55,94,82,3,2.687165226
26,6,96,73,86,74,0.909196579
75,34,69,60,20,41,3.642915681
47,86,13,2,9,79,5.684790358
43,9,29,97,41,36,7.495467109
35,80,27,75,36,87,1.084161437
27,84,74,81,36,6,0.85010203
24,9,90,41,36,75,1.126054654
72,78,63,17,41,42,1.198498228
46,5,1,22,15,95,1.3899187
100,9,37,54,17,4,0.534281295
22,24,93,42,41,85,3.083955568
74,25,59,50,12,37,10.95512136
49,83,49,46,63,21,1.963862176
64,7,81,80,20,58,15.01821135
15,37,4,45,79,69,6.454690244
49,80,35,43,70,39,6.689025832
12,82,22,65,0,31,6.856955782
83,63,74,12,96,79,3.014148718
79,57,24,47,67,35,8.101227025
79,58,14,98,63,98,4.173035868
34,33,32,43,68,13,4.322114266
31,91,13,17,81,80,4.826180789
86,31,95,79,51,31,6.969782022
24,43,35,61,18,86,1.958244728
42,86,19,29,22,8,1.031895641
27,84,33,99,32,80,2.544992678
65,10,93,8,75,66,1.059275274
66,75,61,42,80,62,0.721525042
94,32,44,47,69,36,12.66709849
96,2,53,81,4,82,6.359195059
32,25,32,98,19,83,2.001244816
46,22,96,38,60,46,0.290341506
34,56,33,34,72,78,0.716923007
99,83,42,69,77,42,0.971571346
63,37,67,53,46,24,0.735002368
89,68,7,5,29,22,19.43050278
11,65,71,87,44,83,21.33318448
52,23,100,41,23,21,0.515085551
43,47,41,12,17,95,1.082951224
45,52,4,30,91,13,0.810346543
10,47,45,35,99,77,3.613069433
69,34,6,100,25,68,1.293315625
88,26,6,72,71,20,18.27738321
45,91,33,80,15,40,3.004096719
58,18,1,28,80,22,23.17129269
58,66,1,18,44,3,6.985577831
33,77,27,25,53,14,4.045594659
98,94,4,34,8,64,2.911996466
20,52,91,23,43,9,11.61293482
81,55,39,83,46,56,3.890776089
71,99,56,8,60,63,2.940340959
97,5,36,42,44,4,3.404544813
51,100,88,42,73,19,1.030268323
47,85,40,85,59,27,1.57233384
77,24,25,11,61,32,0.357261679
18,28,40,35,16,22,0.965496675
83,24,76,52,47,45,4.893622364
3,1,7,39,69,16,1.2679747
31,44,11,69,4,91,0.326058295
89,61,22,17,31,36,0.875724405
27,34,67,70,35,63,4.112417312
75,82,78,14,23,6,2.158308878
57,68,75,35,37,40,0.238780742
73,32,35,92,81,15,0.689129552
40,26,77,18,36,0,0.843840265
98,17,73,9,31,35,0.871845619
32,68,71,57,1,74,1.362172145
13,71,40,65,17,70,1.903614504
86,40,32,8,15,6,3.323875168
81,18,80,14,78,73,4.032458081
52,10,47,15,50,77,1.100763671
75,97,99,88,44,39,0.797727076
41,15,15,28,3,73,1.86194875
35,17,16,88,20,87,2.138756659
24,33,23,69,81,54,2.056000882
51,60,37,55,35,42,2.343330251
100,75,14,51,3,5,1.148711861
39,11,19,3,88,36,3.797127712
85,25,39,12,37,82,24
69,92,78,93,43,94,1.122191974
79,72,12,21,81,2,8.189189844
61,29,74,22,12,42,2.645991613
86,62,35,19,93,83,2.97756559
8,100,72,15,94,46,2.063970201
98,53,0,52,77,82,0.439588664
92,10,77,16,80,13,3.336295793
77,74,43,34,18,81,3.831956821
68,31,32,59,68,99,0.637166691
20,57,99,77,30,6,17.22623976
52,43,42,40,68,76,16.74315974
69,83,27,11,100,71,18.79817218
0,47,58,41,70,78,1.555182056
30,58,75,55,43,63,6.033097651
44,99,59,12,33,26,2.825272843
27,14,40,12,100,47,2.981629133
2,45,0,75,7,32,3.193012741
86,1,54,28,48,81,0.767322388
39,48,42,43,55,91,0.492420074
3,94,65,74,83,69,9.611266659
69,4,84,49,98,36,2.531036639
75,24,67,62,11,41,3.200748037
11,98,95,25,35,18,3.763680739
61,47,42,23,55,79,0.618973983
70,91,4,93,34,45,3.089221937
91,74,61,86,85,48,5.619502351
89,48,39,87,0,39,2.443234005
47,52,69,100,100,60,2.189975281
6,64,27,41,56,15,4.10674582
56,37,1,22,53,25,6.418322451
55,82,20,90,52,60,0.93865134
66,49,98,77,81,49,12.76409271
12,90,83,99,56,76,2.95071723
51,82,90,73,4,10,5.061765571
62,2,51,49,92,35,0.899430536
40,3,57,6,14,40,5.131557997
74,67,84,43,85,12,4.819783367
22,78,19,99,37,36,0.993941625
46,29,95,71,14,72,0.999955088
64,0,8,43,53,22,2.25973716
97,96,9,43,13,85,1.587915131
30,71,20,94,68,52,2.127967982
96,21,72,48,36,40,2.907558914
99,68,36,43,14,32,1.025101603
35,16,14,93,18,39,1.239070655
13,31,73,95,17,98,6.386563628
36,72,67,31,39,12,1.238864936
31,52,94,59,31,3,5.208328825
52,50,23,56,68,0,2.583865711
27,76,93,48,2,60,1.711119432
64,14,22,60,17,59,1.752352256
46,84,14,37,16,47,2.445490624
70,62,71,76,52,1,1.706640149
79,14,5,52,22,98,8.004629829
31,15,74,36,34,83,2.897936365
23,1,70,64,43,74,12.52775597
13,25,12,3,76,88,4.432669639
46,52,11,73,61,65,0.266089392
78,86,85,0,86,79,0.870745866
0,32,42,5,0,74,7.914663593
91,38,98,99,79,56,0.470261986
18,45,79,88,36,63,5.105616995
57,78,60,61,67,33,13.37852155
6,84,60,22,88,99,1.402333937
81,67,52,2,34,41,4.838486125
76,100,53,0,74,42,2.385298764
63,68,85,53,94,48,0.479425638
17,96,87,45,81,50,4.171454837
62,91,80,19,31,7,1.671125536
67,7,2,46,5,84,0.407065927
49,21,4,19,0,4,11.5423497
67,72,72,68,2,33,0.454076743
90,15,43,88,77,8,1.416146537
15,32,98,1,27,79,24
13,58,52,18,2,80,0.504292258
61,52,95,33,81,84,2.041602516
77,4,73,98,46,19,1.23286302
6,75,5,20,46,61,4.757805657
55,55,49,86,42,68,3.22887839
13,21,31,85,22,95,3.364055328
41,2,79,76,1,6,5.748021804
69,100,13,7,81,39,0.278194546
61,61,69,62,50,10,1.00321215
42,53,7,48,60,88,1.388650286
56,2,77,73,26,24,3.251789715
90,70,29,81,7,35,2.572325936
74,11,26,34,77,7,4.200116337
30,74,76,58,10,25,7.439755357
50,64,95,37,73,18,6.475778183
66,68,76,44,28,71,1.055671886
0,63,99,12,60,17,2.935098763
79,22,83,74,90,83,0.585142204
43,51,63,46,12,13,1.388893518
90,82,13,74,12,53,3.27373126
49,7,29,18,25,95,0.747967356
59,76,92,19,49,99,2.391291045
2,45,20,37,22,53,1.553208422
71,12,23,36,28,67,2.984991954
79,23,63,50,64,97,10.65086337
53,42,1,59,17,49,2.959115958
1,52,89,24,81,67,1.830642359
28,74,5,89,58,42,1.070220866
15,95,35,97,77,20,6.787020798
92,91,95,31,34,41,3.643250492
94,2,75,74,54,33,1.753913425
58,27,99,43,46,72,9.810439816
10,38,40,64,91,100,3.364685428
95,18,40,2,86,13,5.194120508
23,78,40,34,31,71,2.199477297
82,5,94,47,35,88,1.175012023
31,88,47,64,53,98,0.390389037
73,29,76,42,12,88,2.137560581
53,58,32,86,77,72,2.753393999
55,4,43,96,54,65,8.39295766
95,41,6,23,71,49,15.75796609
86,59,15,82,69,70,1.757593666
96,1,79,40,55,68,2.898330776
93,54,50,55,27,2,1.548382005
93,22,100,8,92,76,7.5908131
70,84,80,60,36,53,1.169351455
79,55,44,86,29,76,6.507079457
42,4,53,22,46,97,24
52,42,6,24,22,90,1.010298981
0,94,61,35,88,27,5.2229527
93,59,60,63,55,55,7.346780806
97,89,27,42,5,100,6.514015107
60,13,49,15,95,68,0.657757245
33,33,84,19,78,79,2.25431796
60,25,37,52,68,47,2.378072884
60,42,6,53,88,18,1.952311448
94,40,52,68,4,85,0.678825165
7,9,15,0,97,37,8.082505386
53,100,5,76,16,40,3.927862973
52,36,34,10,94,14,4.168072969
19,80,81,94,69,25,3.816255114
45,19,37,65,52,27,2.047144777
92,69,55,50,9,0,8.459819993
30,79,83,84,9,44,1.286842583
84,39,25,23,82,49,3.700611408
25,94,56,46,52,15,0.693156708
94,99,6,86,45,5,4.030740792
62,1,79,74,36,27,0.414103003
19,96,46,79,5,34,0.751570717
21,10,95,25,14,15,0.668337522
56,33,96,39,60,5,2.561185556
56,39,55,51,55,35,2.91842963
25,13,17,11,12,10,1.631196844
16,12,88,76,67,6,3.793567617
88,41,21,33,97,0,3.598780888
100,87,26,12,86,39,8.616908148
26,12,54,36,21,28,3.734289975
66,7,96,65,51,11,2.699770976
55,97,14,61,10,35,1.139853008
23,77,72,0,23,1,3.334913034
24,81,75,84,48,57,2.858899728
9,93,58,62,19,91,1.518585487
35,26,12,5,50,86,3.051156799
81,62,18,36,42,48,3.111502224
44,59,83,16,79,15,1.206366418
16,39,50,40,43,38,5.558055349
77,29,64,80,50,46,5.120998991
57,68,46,58,0,5,1.265002099
82,59,79,86,80,30,9.154392129
81,84,49,23,12,39,4.370327791
22,78,65,21,9,15,13.41191735
7,47,99,92,89,37,2.10503449
49,54,95,32,48,96,4.277164803
15,15,35,80,38,60,2.03431271
88,0,98,0,11,57,4.871858136
42,16,37,46,84,3,0.63330932
95,93,40,52,47,73,3.540796092
82,71,82,26,0,65,8.002236937
81,73,57,36,95,15,3.035177308
95,82,34,22,85,99,3.301182266
45,18,1,29,9,12,8.348054003
48,58,63,67,93,85,4.026813757
14,19,18,40,50,4,16.55594353
48,10,9,28,77,72,12.77853996
20,95,67,62,41,66,0.993473666
74,31,11,16,86,83,6.016648489
92,75,94,59,69,26,2.789216866
95,12,61,30,93,8,6.763627814
5,21,67,55,51,30,1.892775252
54,51,62,29,100,96,0.691373331
82,46,0,66,53,89,1.131283781
79,50,17,28,67,26,0.657903556
75,55,95,20,76,80,0.898430073
14,28,59,25,9,38,4.831859873
10,35,41,23,43,96,1.242487714
38,68,27,19,91,26,1.250794649
73,24,6,8,39,18,3.058625189
50,67,67,73,0,78,10.58638288
36,99,45,18,56,92,7.942284777
48,88,49,36,54,9,0.882325696
56,12,66,92,38,86,2.631411482
87,66,83,36,12,87,1.442783513
99,72,76,32,47,60,2.786875871
64,45,45,19,99,49,6.589289388
16,87,20,7,77,20,1.710358811
62,99,84,38,58,21,3.745870324
13,39,53,69,71,97,1.671794933
37,98,64,69,0,48,2.015684062
24,67,88,37,17,5,2.743388589
36,71,46,40,6,74,1.551643448
98,73,23,97,77,75,3.484701778
85,38,21,39,57,31,1.918821578
55,99,79,83,51,21,2.171804911
6,73,57,90,90,82,2.809714519
10,27,17,15,8,65,1.75324526
73,0,84,0,96,57,0.797814436
77,87,80,67,69,35,3.969158355
34,76,89,15,82,3,1.547858864
35,83,58,84,18,95,3.149393638
69,41,76,52,25,34,4.42204436
51,6,64,57,63,17,3.423861469
68,91,40,67,35,15,4.578584863
41,12,89,34,69,46,0.887653135
70,10,56,43,96,98,1.587711882
14,6,89,34,20,90,15.28483815
20,57,45,83,18,10,8.695547715
81,78,15,12,29,32,18.33382532
0,96,84,87,31,38,3.294150253
67,52,22,60,11,56,3.170677795
10,95,7,97,20,59,13.33360959
9,24,46,30,18,29,17.82414335
44,9,18,47,59,64,1.217327746
55,84,38,21,96,94,2.018025937
18,85,85,36,41,41,8.796972119
41,75,40,36,2,18,3.357755221
93,91,74,33,47,54,10.70595379
40,0,18,70,47,43,3.650808655
19,61,48,93,25,56,8.135963335
26,41,59,91,10,84,3.128052388
11,37,33,62,7,59,17.68592682
77,49,5,71,25,58,0.666757594
97,21,99,61,16,66,0.372037269
63,66,100,19,93,34,2.144626495
37,59,23,24,92,97,6.015253114
65,4,92,78,42,10,6.854985693
57,66,87,72,38,1,1.165960415
95,37,40,90,27,15,2.983760607
81,27,82,33,54,50,1.775456089
84,76,47,66,53,8,1.605931877
10,17,83,0,100,50,6.415910636
29,44,59,98,74,84,4.54863187
63,79,87,98,51,52,1.508375538
82,16,71,66,34,77,2.033052113
47,60,95,71,22,77,0.936268201
39,2,68,29,78,70,3.280483974
93,78,70,84,21,72,4.517717726
98,16,17,21,97,10,0.691315749
67,47,72,6,24,18,0.864859585
20,96,56,21,10,5,2.347976293
4,3,50,25,15,93,2.184331633
35,91,58,94,88,23,2.169203769
90,7,40,48,25,34,5.004858233
6,30,94,41,36,75,4.114038563
59,32,90,76,70,33,1.690342393
55,1,56,57,39,46,2.621436981
30,52,3,75,45,52,4.421350295
83,3,47,66,28,28,15.07291697
24,48,65,100,85,44,2.993100952
55,69,57,2,56,32,1.060863995
88,32,13,96,57,31,2.790098949
80,25,41,70,94,42,10.2359947
100,50,70,20,51,41,1.686287943
78,25,40,80,94,28,0.215265508
73,0,34,3,69,100,2.376653534
33,11,17,37,30,53,10.87728954
43,100,0,44,41,80,2.230671772
6,39,43,51,42,47,5.419940714
50,55,46,80,0,9,13.68933135
24,94,44,26,66,74,1.49519371
27,28,30,5,35,12,4.980016339
41,16,18,17,57,93,6.159075381
26,9,11,80,14,45,0.502108136
36,3,25,58,49,29,19.02709075
54,1,4,93,0,21,0.761411744
37,27,95,62,16,17,5.593382912
55,38,80,32,7,46,2.355785372
91,5,11,54,26,59,2.669302757
33,96,7,25,41,46,19.62225395
28,17,84,51,69,10,1.099313298
47,69,15,19,59,72,5.016281423
71,31,10,15,9,6,1.414726399
76,84,86,15,59,54,2.722515933
45,64,10,53,88,74,6.700640066
36,76,77,25,44,81,7.172072364
2,93,70,15,88,49,6.47615831
77,67,95,21,20,20,0.273644174
95,5,11,91,50,65,0.759448707
86,51,43,94,84,50,1.993993515
86,95,98,51,66,83,13.26143349
76,81,42,80,80,97,3.239582691
49,23,24,84,62,28,0.67306173
20,33,60,1,82,1,1.487452543
47,39,33,68,78,14,0.764576075
57,72,66,42,23,57,0.576757869
30,99,46,16,88,78,5.000435607
6,46,38,53,96,13,5.342180934
56,36,44,86,0,19,4.017954646
35,44,17,14,13,3,7.819717254
82,68,20,81,16,5,2.744369136
85,83,62,80,13,26,0.708808127
23,30,95,64,20,82,3.499820811
23,92,25,75,25,52,0.9526932
55,98,80,27,94,94,1.362949925
84,74,89,16,39,15,2.234505463
60,57,67,93,74,41,1.481240018
76,94,56,77,51,36,1.434613992
69,99,98,88,34,91,6.468480029
27,0,78,8,11,59,1.569287597
31,51,34,83,53,51,5.089834969
76,46,24,72,92,87,2.916070187
97,60,7,21,86,52,2.278883331
95,81,70,54,98,94,1.087258829
77,65,27,91,46,98,9.23612953
95,0,83,84,81,11,8.558183882
44,24,60,22,84,68,0.564541365
68,58,100,7,1,45,4.193135483
98,2,74,69,38,55,4.748511956
67,87,86,66,75,13,2.905390589
77,57,99,77,21,18,4.853305053
17,82,72,13,39,16,0.817043967
74,43,11,79,3,60,7.996490969
82,74,53,8,60,59,1.821953482
1,83,46,84,12,23,0.745875948
97,32,33,0,67,33,4.884632127
2,73,30,98,35,6,2.073440563
28,72,72,0,64,74,2.147607553
86,83,13,37,64,31,4.092277257
47,24,77,82,64,62,3.607469601
64,4,52,19,74,25,3.421687374
41,49,51,13,25,46,7.613950115
5,85,40,63,42,19,3.300180515
58,10,37,27,38,97,3.042232673
80,56,16,11,12,48,0.568280958
18,88,97,98,29,1,10.88247804
51,47,45,4,87,20,5.087201305
60,1,14,92,65,94,10.842247
1,100,20,25,84,15,4.192027748
78,82,9,22,61,86,3.766173078
22,20,83,50,100,68,0.882938082
18,8,81,39,69,23,2.083779021
96,28,73,39,28,97,1.003688491
69,24,65,65,75,13,1.261195648
49,43,11,18,50,98,8.004504556
60,39,27,35,64,34,2.194395903
18,98,5,50,74,2,1.031763237
93,71,57,51,38,75,0.555085252
21,87,100,14,78,1,1.786163264
2,56,69,63,83,22,0.321231855
4,94,56,26,80,11,1.844365996
93,73,95,48,44,25,3.081468518
66,61,63,86,55,100,4.580961893
59,26,91,24,58,13,4.064407914
38,18,99,75,75,56,0.706169815
27,65,18,14,87,64,24
0,57,18,98,37,32,15.1993317
21,44,55,30,79,30,2.80999498
44,30,12,45,29,82,3.137086664
50,14,67,47,96,49,1.949257083
80,62,43,56,20,84,1.404878322
50,89,37,87,62,86,3.577653092
27,47,56,89,76,85,4.540013489
29,73,0,72,29,54,0.767492678
7,35,4,44,95,61,8.725296018
90,26,20,40,30,81,2.460082665
40,10,48,27,58,47,1.350802033
24,10,72,6,37,74,1.693713655
58,12,12,59,34,4,0.376882754
76,47,85,41,60,49,5.517368695
33,8,79,29,70,97,2.431922353
38,79,71,41,12,70,8.684256863
70,48,41,27,27,89,2.14274036
85,16,37,55,40,6,0.962305922
96,36,87,21,61,90,6.622581084
45,64,75,2,62,8,16.19526705
37,1,22,13,93,8,1.158978069
94,18,48,89,23,39,1.576007395
32,29,37,60,29,29,1.395226693
21,71,44,30,52,66,2.845026323
26,3,20,36,81,30,4.860090619
62,16,26,30,65,12,6.425659618
26,7,36,54,20,67,0.651017287
20,16,87,13,89,75,6.634793343
52,17,57,16,76,94,0.356316811
34,31,72,83,10,82,1.631902789
46,13,46,79,18,79,3.412239632
49,87,19,6,12,78,1.768207947
9,89,96,85,50,2,1.81220875
27,65,30,24,4,77,1.517673213
36,61,75,33,6,76,0.395868611
40,39,20,60,7,18,12.48923863
96,42,13,7,40,21,2.555168958
60,61,95,87,44,32,1.483323675
50,3,73,4,70,94,0.769428231
7,57,63,13,96,100,4.32675813
100,88,28,53,85,87,3.288919265
57,98,34,18,75,83,1.272878737
60,90,35,56,65,81,1.215464954
32,71,93,80,72,76,1.911130493
18,25,0,55,47,99,3.64781825
29,38,93,96,49,30,3.013216573
77,23,19,24,31,46,3.842017074
13,24,23,31,51,61,11.31218785
35,19,72,11,60,63,4.170563305
6,41,29,43,17,42,1.527047991
33,68,49,12,31,85,4.191794182
49,5,16,11,45,46,4.489750361
31,98,21,84,100,35,4.567333569
41,92,74,15,28,67,1.061284676
32,42,17,93,98,99,20.27334217
13,81,52,32,55,55,1.177078059
88,26,32,37,71,11,1.457793837
27,48,74,38,26,85,3.451971218
38,53,22,52,43,63,1.806857732
93,44,56,40,19,59,0.980785106
30,45,56,96,41,38,0.775999927
23,73,68,24,40,86,2.981132431
3,48,52,88,19,22,1.088273719
77,42,12,25,29,73,1.60926559
8,16,8,48,85,9,3.792171313
99,63,37,31,23,9,3.995053267
69,33,56,30,45,37,0.962314364
23,2,84,6,42,37,0.938668292
89,81,42,78,59,78,3.54880644
97,79,74,35,47,25,6.642184221
64,65,25,98,40,57,5.465450877
86,48,55,69,29,99,0.368231667
16,35,62,34,31,20,3.262914655
99,84,62,32,42,90,2.376721229
36,30,58,49,8,40,4.307043272
49,16,75,38,27,3,2.635816397
44,49,66,29,27,55,10.68987646
19,82,23,33,30,23,2.370637572
58,80,6,17,31,61,1.492661107
58,31,54,44,94,29,0.534711326
89,73,83,47,19,6,2.027168934
10,66,84,98,26,61,1.951629736
54,37,95,85,66,53,0.482293978
83,81,28,50,13,82,6.630486605
64,91,77,21,52,9,6.771284364
76,70,51,41,29,59,3.610208615
57,47,40,79,2,20,12.30636483
99,69,5,74,30,88,5.222872647
43,53,31,41,49,28,2.576780427
76,44,17,78,75,35,7.489009382
13,9,36,1,50,80,3.62656891
75,1,74,6,95,54,4.450670027
51,83,40,24,37,26,0.940711452
33,98,67,68,12,49,4.610947547
62,18,87,81,75,38,2.541427213
26,58,39,94,31,52,3.616188358
11,74,76,91,67,72,5.110635128
37,99,5,16,76,38,8.008422709
99,69,80,81,29,13,1.948521367
55,22,26,11,78,31,7.857342508
64,74,25,91,1,30,0.552591878
89,98,72,38,22,24,3.772116654
39,92,98,27,34,29,1.553948032
20,56,55,87,97,56,3.205724542
31,28,87,16,37,47,1.727409785
88,15,33,52,47,35,2.166700735
11,96,27,58,58,1,5.059795115
88,16,98,95,73,4,4.440681727
25,34,67,21,73,53,3.257218169
35,48,86,60,57,74,0.858548219
15,36,53,64,64,79,3.745670988
77,18,10,5,12,37,3.242135673
33,83,52,7,85,100,1.104340182
23,68,95,77,35,62,2.65565107
